GEO,CROPS,STRUCPRO\TIME	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021
Hrvatska,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.11	1.08	1.41	1.53	0.50	0.64	0.46	0.40	:	:
Panonska Hrvatska,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.01	1.06	1.34	:	:	:	:	:	:	:
Jadranska Hrvatska,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.10	0.01	0.06	0.01	0.00	0.08	0.02	0.02	:	:
Kontinentalna Hrvatska (NUTS 2016),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	1.06	1.34	1.53	0.50	0.57	0.44	0.37	:	:
Sjeverozapadna Hrvatska (former statistical region),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Italy,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1,260.14	1,270.49	1,287.56	1,328.87	1,383.68	1,304.86	1,278.40	1,223.96	1,210.42	1,277.81
Nord-Ovest,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	10.27	8.84	:	16.48	27.93	19.26	20.07	14.46	:	:
Piemonte,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.15	0.95	:	1.82	3.17	2.14	2.61	1.52	:	:
Valle d'Aosta/Vallée d'Aoste,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:
Liguria,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:
Lombardia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	9.12	7.90	7.13	14.66	24.76	17.12	17.46	12.94	:	:
Nord-Est,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	77.31	114.58	83.75	88.69	75.19	:	:
Provincia Autonoma di Bolzano/Bozen,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	:	:
Provincia Autonoma di Trento,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.01	:	:
Veneto,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	11.32	21.87	14.66	16.17	14.07	:	:
Friuli-Venezia Giulia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.12	0.40	0.40	0.40	0.34	:	:
Emilia-Romagna,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	65.86	92.30	68.70	72.12	60.77	:	:
Nord-Est (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	55.81	44.34	48.24	:	:	:	:	:	:	:
Provincia Autonoma Bolzano/Bozen (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	:	:	:	:	:	:	:
Provincia Autonoma Trento (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	:	:	:	:	:	:	:
Veneto (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	7.68	3.86	4.27	:	:	:	:	:	:	:
Friuli-Venezia Giulia (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.74	0.75	:	:	:	:	:	:	:	:
Emilia-Romagna (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	47.39	39.72	43.23	:	:	:	:	:	:	:
Centro (IT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	259.77	274.67	255.19	239.96	218.68	:	:
Toscana,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	88.89	86.10	79.40	66.41	53.42	:	:
Umbria,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	18.57	33.80	24.60	24.20	24.80	:	:
Marche,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	112.41	113.87	109.79	109.85	100.10	:	:
Lazio,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	39.90	40.90	41.40	39.50	40.35	:	:
Centro (I) (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	319.64	246.94	267.48	:	:	:	:	:	:	:
Toscana (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	91.84	62.69	79.27	:	:	:	:	:	:	:
Umbria (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	18.00	17.36	18.45	:	:	:	:	:	:	:
Marche (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	132.35	124.40	123.36	:	:	:	:	:	:	:
Lazio (NUTS 2006),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	77.45	42.50	46.40	:	:	:	:	:	:	:
Sud,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	538.75	651.72	643.62	649.94	646.09	630.55	635.97	632.96	:	:
Abruzzo,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	34.08	33.89	34.04	34.42	34.53	34.42	34.35	34.33	:	:
Molise,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	61.50	61.50	61.50	67.44	61.68	56.90	60.00	60.00	:	:
Campania,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	55.32	59.76	55.82	54.83	55.88	56.41	56.50	54.67	:	:
Puglia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	274.70	350.00	349.80	351.00	352.00	343.30	345.50	345.00	:	:
Basilicata,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	82.11	116.94	116.22	116.53	116.51	115.30	115.71	115.16	:	:
Calabria,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	31.04	29.63	26.24	25.72	25.49	24.23	23.92	23.81	:	:
Isole,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	335.68	320.15	320.19	325.38	320.40	316.11	293.71	282.67	:	:
Sicilia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	301.64	284.74	284.76	286.80	284.01	285.53	273.03	263.53	:	:
Sardegna,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	34.04	35.42	35.43	38.58	36.40	30.58	20.68	19.15	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Cyprus,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	8.55	6.92	6.14	11.97	7.61	7.10	7.77	6.40	8.50 e	8.50 e
Kypros,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Kypros,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Latvia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Latvija,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Lithuania,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Lietuva,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sostines regionas,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Vidurio ir vakaru Lietuvos regionas,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Luxembourg,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00 n	0.00 n	0.00 n	0.13	:
Luxembourg,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00 n	0.00 n	0.00 n	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00 n	0.00 n	0.00 n	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00 n	0.00 n	0.00 n	:	:
Hungary,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	12.21	14.57	14.50	19.25	29.79	33.58	44.28	36.92	26.52	29.40
Közép-Magyarország,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.69	0.74	0.73	1.02	2.04	2.06	4.32	3.46	:	:
Budapest,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	0.11	0.01	0.03	0.01	0.01	0.13	0.04	:	:
Pest,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	0.63	0.72	0.99	2.02	2.04	4.19	3.42	:	:
Közép-Magyarország (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.69	0.74	0.73	1.02	2.04	:	:	:	:	:
Dunántúl,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.90	4.64	4.90	6.77	13.40	15.56	16.65	12.46	:	:
Közép-Dunántúl,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.82	1.41	1.61	2.72	4.76	5.22	5.00	4.12	:	:
Nyugat-Dunántúl,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.86	0.82	1.49	1.65	4.85	5.63	6.69	4.86	:	:
Dél-Dunántúl,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	2.22	2.41	1.80	2.39	3.80	4.71	4.96	3.48	:	:
Alföld és Észak,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	7.63	9.18	8.87	11.46	14.36	15.96	23.31	20.99	:	:
Észak-Magyarország,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.23	1.17	1.06	2.70	0.81	2.43	2.07	1.36	:	:
Észak-Alföld,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.88	1.83	2.12	3.34	3.63	3.64	5.10	4.53	:	:
Dél-Alföld,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	4.51	6.19	5.70	5.42	9.91	9.89	16.15	15.11	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Malta,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Malta,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Malta,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Netherlands,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Noord-Nederland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Groningen,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Friesland (NL),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Drenthe,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Oost-Nederland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Overijssel,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Gelderland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Flevoland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
West-Nederland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Utrecht,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Noord-Holland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Zuid-Holland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Zeeland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Zuid-Nederland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Noord-Brabant,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Limburg (NL),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Austria,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	14.25	12.35	14.04	19.08	23.25	22.89	21.90	16.70	16.51	19.47
Ostösterreich,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	14.18	12.28	13.91	18.78	22.98	22.68	21.59	16.35	:	:
Burgenland (AT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.22	2.46	3.28	4.69	5.46	4.87	4.33	3.36	:	:
Niederösterreich,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	10.82	9.63	10.45	13.78	17.23	17.48	16.94	12.76	:	:
Wien,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.14	0.19	0.18	0.31	0.29	0.34	0.31	0.23	:	:
Südösterreich,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.01	0.03	0.07	0.14	0.14	0.09	0.16	0.18	:	:
Kärnten,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.01	0.02	0.02	0.06	0.05	0.03	0.10	0.07	:	:
Steiermark,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.01	0.01	0.05	0.08	0.08	0.07	0.05	0.12	:	:
Westösterreich,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.05	0.05	0.06	0.16	0.13	0.12	0.16	0.17	:	:
Oberösterreich,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.04	0.03	0.06	0.13	0.10	0.09	0.13	0.13	:	:
Salzburg,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.02	0.02	0.02	0.01	0.02	:	:
Tirol,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.01	0.02	0.00	0.02	0.00	0.01	0.02	0.02	:	:
Vorarlberg,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Poland,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Region Centralny (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Lódzkie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Mazowieckie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Poludniowy,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Malopolskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Slaskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Region Wschodni (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Lubelskie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Podkarpackie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Swietokrzyskie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Podlaskie (NUTS 2013),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Pólnocno-Zachodni,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Wielkopolskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Zachodniopomorskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Lubuskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Poludniowo-Zachodni,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Dolnoslaskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Opolskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Pólnocny,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Kujawsko-Pomorskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Warminsko-Mazurskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Pomorskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Centralny,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Lódzkie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Swietokrzyskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Wschodni,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Lubelskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Podkarpackie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Podlaskie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Makroregion Województwo Mazowieckie,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Warszawski stoleczny,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Mazowiecki regionalny,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	0.00	0.00 e	0.00	0.00	0.00	0.00	0.00 n	0.00
Portugal,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.71	1.42	1.64	2.72	4.69	4.14	4.15	3.40 p	4.00	3.80
Continente,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.71	1.42	1.64	2.72	4.69	4.14	4.15	:	:	:
Norte,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:	:
Algarve,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.09	0.09	0.09	0.09	0.14	0.10	:	:	:
Centro (PT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.04	0.03	0.03	0.11	0.04	0.05	0.04	:	:	:
Área Metropolitana de Lisboa,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.01	0.00	0.03	0.03	0.07	0.02	0.01	:	:	:
Alentejo,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.66	1.30	1.50	2.49	4.49	3.93	4.00	:	:	:
Região Autónoma dos Açores (PT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:	:
Região Autónoma dos Açores (PT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:	:
Região Autónoma da Madeira (PT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:	:
Região Autónoma da Madeira (PT),Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	0.00	0.00	0.00	0.00	:	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Romania,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	8.93	4.25	3.97	2.78	7.02	4.78	5.63	5.73	6.17	7.47
Macroregiunea unu,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.27	0.51	0.49	0.61	0.94	1.23	1.02	0.80	:	:
Nord-Vest,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.26	0.43	0.46	0.58	0.88	0.89	0.46	0.62	:	:
Centru,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00	0.07	0.02	0.03	0.06	0.34	0.55	0.19	:	:
Macroregiunea doi,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	5.57	2.86	0.74	1.41	5.10	0.31	1.37	3.06	:	:
Nord-Est,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	2.47	0.05	0.07	0.29	0.66	0.14	0.48	0.19	:	:
Sud-Est,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	3.10	2.81	0.66	1.12	4.44	0.18	0.89	2.87	:	:
Macroregiunea trei,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.19	0.42	0.57	0.48	0.36	0.95	0.96	0.27	:	:
Sud - Muntenia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.91	0.37	0.57	0.48	0.36	0.95	0.96	0.27	:	:
Bucuresti - Ilfov,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.28	0.05	0.00	0.00	0.00	0.00	0.00	0.00	:	:
Macroregiunea patru,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.91	0.46	2.18	0.28	0.62	2.29	2.30	1.60	:	:
Sud-Vest Oltenia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.09	0.25	0.05	0.06	0.24	0.15	0.48	0.20	:	:
Vest,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	1.82	0.21	2.13	0.22	0.38	2.14	1.82	1.41	:	:
Extra-Regio NUTS 1,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Slovenia,Durum wheat,Area (cultivation/harvested/production) (1000 ha)	0.00 n	0.00 n	0.00	: u	: u	: u	: u	: u	: u	:
